GCA_965140915.1	28	GCA_965140915.1	Birds	GalloAnserformes	Anseriformes	Anatidae	Aythya marila	greater scaup
GCA_965151615.1	28	GCA_965151615.1	Birds	GalloAnserformes	Anseriformes	Anatidae	Cygnus columbianus	tundra swan
GCA_965231335.1	28	GCA_965231335.1	Birds	GalloAnserformes	Anseriformes	Anatidae	Branta canadensis	Canada goose
GCF_009769625.2	28	GCF_009769625.2	Birds	GalloAnserformes	Anseriformes	Anatidae	Cygnus olor	mute swan
GCF_009819795.1	28	GCF_009819795.1	Birds	GalloAnserformes	Anseriformes	Anatidae	Aythya fuligula	tufted duck
GCF_016700215.2	28	GCF_016700215.2	Birds	GalloAnserformes	Galliformes	Phasianidae	Gallus gallus	white leghorn layer chicken
GCF_023343835.1	28	GCF_023343835.1	Birds	GalloAnserformes	Galliformes	Phasianidae	Lagopus muta	rock ptarmigan
GCF_040182565.1	28	GCF_040182565.1	Birds	GalloAnserformes	Anseriformes	Anatidae	Anser cygnoides	swan goose
GCF_963932015.1	28	GCF_963932015.1	Birds	GalloAnserformes	Anseriformes	Anatidae	Anas acuta	northern pintail
GCA_009914755.4	29	GCA_009914755.4	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Hominidae	Homo sapiens	human
GCA_026018925.1	29	GCA_026018925.1	Mammals	Supraprimates (Euarchontoglires)	Scandentia (Tupaiidae)	Tupaiidae	Tupaia tana	large treeshrew
GCA_048565385.1	29	GCA_048565385.1	Mammals	Supraprimates (Euarchontoglires)	Primates (Platyrrhines)	Cebidae	Saimiri boliviensis	Bolivian squirrel monkey
GCA_049354715.1	29	GCA_049354715.1	Mammals	Supraprimates (Euarchontoglires)	Primates (Platyrrhines)	Cebidae	Callithrix jacchus	common marmoset
GCF_020740605.2	29	GCF_020740605.2	Mammals	Supraprimates (Euarchontoglires)	Primates (Lemuriformes)	Lemuroidea	Lemur catta	ring-tailed lemur
GCF_027406575.1	29	GCF_027406575.1	Mammals	Supraprimates (Euarchontoglires)	Primates (Lorisoidea)	Lorisoidea	Nycticebus coucang	sunda slow loris
GCF_027409185.1	29	GCF_027409185.1	Mammals	Supraprimates (Euarchontoglires)	Dermoptera	Cynocephalidae	Cynocephalus volans	Philippine flying lemur
GCF_028858775.2	29	GCF_028858775.2	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Hominidae	Pan troglodytes	chimpanzee
GCF_028878055.3	29	GCF_028878055.3	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Hylobatidae	Symphalangus syndactylus	siamang gibbon
GCF_028885625.2	29	GCF_028885625.2	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Hominidae	Pongo pygmaeus	Bornean orangutan
GCF_028885655.2	29	GCF_028885655.2	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Hominidae	Pongo abelii 	Sumatran orangutan
GCF_029281585.2	29	GCF_029281585.2	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Hominidae	Gorilla gorilla	gorilla
GCF_029289425.2	29	GCF_029289425.2	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Hominidae	Pan paniscus	bonobo
GCF_037993035.1	29	GCF_037993035.1	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Cercopithecidae	Macaca fascicularis	crab-eating macaque
GCF_043159975.1	29	GCF_043159975.1	Mammals	Supraprimates (Euarchontoglires)	Primates (Catarrhines)	Cercopithecidae	Macaca nemestrina	pig-tailed macaque
GCA_036172795.1	30	GCA_036172795.1	Amphibians	Anura	Archaeobatrachia > Pelobatoidea (Pelodytidae)	Pelodytidae	Pelodytes ibericus	Iberian parsley frog
GCF_027358695.1	30	GCF_027358695.1	Amphibians	Anura	Archaeobatrachia > Pelobatoidea (Scaphiopodidae)	Scaphiopodidae	Spea bombifrons	plain spadefoot toad
GCF_036172605.1	30	GCF_036172605.1	Amphibians	Anura	Archaeobatrachia > Pelobatoidea (Pelobatidae)	Pelobatidae	Pelobates fuscus	common spadefoot toad
GCF_024139225.1	31	GCF_024139225.1	Mammals	Laurasiatheria	Eulipotyphla (Soricidae)	Soricidae	Suncus etruscus	Etruscan shrew
GCF_027595985.1	31	GCF_027595985.1	Mammals	Laurasiatheria	Eulipotyphla (Soricidae)	Soricidae	Sorex araneus	European shrew
GCF_950295315.1	31	GCF_950295315.1	Mammals	Laurasiatheria	Eulipotyphla (Erinaceidae)	Erinaceidae	Erinaceus europaeus	European hedgehog
GCF_030435755.1	32	GCF_030435755.1	Mammals	Supraprimates (Euarchontoglires)	Lagomorpha (Ochotonidae)	Ochotonidae	Ochotona princeps	American pika
GCF_964237555.1	32	GCF_964237555.1	Mammals	Supraprimates (Euarchontoglires)	Lagomorpha (Leporidae)	Leporidae	Oryctolagus cuniculus	European rabbit
GCA_027917425.1	33	GCA_027917425.1	Amphibians	Anura	Neobatrachia > Ranoidea (Microhylidae)	Microhylidae	Gastrophryne carolinensis	Eastern narrow-mouthed toad
GCA_048565345.1	33	GCA_048565345.1	Amphibians	Anura	Neobatrachia > Ranoidea > Natatanura (Mantellidae & Ceratobatrachidae)	Mantellidae	Mantella aurantiaca	golden mantella
GCA_965119305.1	33	GCA_965119305.1	Amphibians	Anura	Neobatrachia > Ranoidea > Natatanura (Ranidae & Pyxicephalidae)	Ranidae	Pelophylax lessonae	pool frog
GCF_040937935.1	33	GCF_040937935.1	Amphibians	Anura	Neobatrachia > Afrobatrachia> (Hyperoliidae & Brevicipitidae)	Hyperoliidae	Hyperolius riggenbachi	Riggenbach's reed frog
GCF_905171775.1	33	GCF_905171775.1	Amphibians	Anura	Neobatrachia > Ranoidea > Natatanura (Ranidae & Pyxicephalidae)	Ranidae	Rana temporaria	European common frog
GCA_951216825.1	34	GCA_951216825.1	Fishes	Actinopterygii (Ray-finned Fishes)	Myctophiformes	Myctophidae	Electrona antarctica	Antarctic lanternfish
GCA_963280865.1	34	GCA_963280865.1	Fishes	Actinopterygii (Ray-finned Fishes)	Myctophiformes	Myctophidae	Gymnoscopelus braueri	Brauer's lanternfish
GCA_963454915.1	34	GCA_963454915.1	Fishes	Actinopterygii (Ray-finned Fishes)	Myctophiformes	Myctophidae	Gymnoscopelus microlampas	minispotted lanternfish
GCA_963921795.1	34	GCA_963921795.1	Fishes	Actinopterygii (Ray-finned Fishes)	Myctophiformes	Myctophidae	Nannobrachium achirus	Lantern fish
GCA_963924005.1	34	GCA_963924005.1	Fishes	Actinopterygii (Ray-finned Fishes)	Myctophiformes	Myctophidae	Protomyctophum bolini	Bolin’s lanternfish
GCA_964188405.1	34	GCA_964188405.1	Fishes	Actinopterygii (Ray-finned Fishes)	Myctophiformes	Myctophidae	Protomyctophum parallelum 	parallel lanternfish
GCA_024256435.1	35	GCA_024256435.1	Fishes	Actinopterygii (Ray-finned Fishes)	Siluriformes	Clariidae	Clarias gariepinus	North African catfish
GCA_946808225.1	35	GCA_946808225.1	Fishes	Actinopterygii (Ray-finned Fishes)	Siluriformes	Siluridae	Silurus aristotelis	Aristotle's catfish
GCF_027358585.1	35	GCF_027358585.1	Fishes	Actinopterygii (Ray-finned Fishes)	Siluriformes	Ariidae	Pangasianodon hypophthalmus	striped catfish
GCF_027579695.1	35	GCF_027579695.1	Fishes	Actinopterygii (Ray-finned Fishes)	Siluriformes	Ariidae	Neoarius graeffei	blue salmon catfish
GCF_030014385.1	35	GCF_030014385.1	Fishes	Actinopterygii (Ray-finned Fishes)	Siluriformes	Trichomycteridae	Trichomycterus rosablanca	Rosablanca cavefish
GCF_015220715.1	36	GCF_015220715.1	Fishes	Actinopterygii (Ray-finned Fishes)	Characiformes	Serrasalmidae	Pygocentrus nattereri	red-bellied piranha
GCF_023375975.1	36	GCF_023375975.1	Fishes	Actinopterygii (Ray-finned Fishes)	Characiformes	Acestrorhamphidae	Astyanax mexicanus	Mexican tetra
GCF_029633855.1	36	GCF_029633855.1	Fishes	Actinopterygii (Ray-finned Fishes)	Characiformes	Erythrinidae	Hoplias malabaricus	trahira
GCF_030463535.1	36	GCF_030463535.1	Fishes	Actinopterygii (Ray-finned Fishes)	Characiformes	Bryconidae	Salminus brasiliensis	golden dorado
GCA_028022735.1	37	GCA_028022735.1	Birds	Core landbirds	Accipitriformes	Accipitridae	Gypaetus barbatus	bearded vulture
GCA_031877795.1	37	GCA_031877795.1	Birds	Core landbirds	Strigiformes	Strigidae	Strix aluco	tawny owl
GCA_037962945.1	37	GCA_037962945.1	Birds	Core landbirds	Cathartiformes	Cathartidae	Sarcoramphus papa	king vulture
GCA_045345515.1	37	GCA_045345515.1	Birds	Core landbirds	Accipitriformes	Accipitridae	Morphnus guianensis	crested eagle
GCA_964188355.1	37	GCA_964188355.1	Birds	Core landbirds	Accipitriformes	Accipitridae	Buteo buteo	common buzzard
GCA_965140245.1	37	GCA_965140245.1	Birds	Core landbirds	Strigiformes	Strigidae	Athene noctua	little owl
GCF_026419915.1	37	GCF_026419915.1	Birds	Core landbirds	Accipitriformes	Accipitridae	Harpia harpyja	harpy eagle
GCF_900496995.4	37	GCF_900496995.4	Birds	Core landbirds	Accipitriformes	Accipitridae	Aquila chrysaetos	European golden eagle
GCF_929443795.1	37	GCF_929443795.1	Birds	Core landbirds	Accipitriformes	Accipitridae	Astur gentilis	Northern goshawk
GCF_947461875.1	37	GCF_947461875.1	Birds	Core landbirds	Accipitriformes	Accipitridae	Haliaeetus albicilla	white-tailed eagle
GCA_020745705.1	38	GCA_020745705.1	Birds	Caprimulgimorphae	Apodiformes (Hemiprocnidae)	Hemiprocnidae	Hemiprocne comata	whiskered treeswift
GCA_023637945.2	38	GCA_023637945.2	Birds	Caprimulgimorphae	Trochiliformes	Trochilidae	Phaethornis superciliosus	long-tailed hermit
GCA_028020825.1	38	GCA_028020825.1	Birds	Caprimulgimorphae	Caprimulgiformes (Podargidae)	Podargidae	Podargus strigoides	tawny frogmouth
GCA_039906565.1	38	GCA_039906565.1	Birds	Caprimulgimorphae	Caprimulgiformes (Aegothelidae)	Aegothelidae	Aegotheles albertisi	mountain owlet-nightjar
GCA_907165065.1	38	GCA_907165065.1	Birds	Caprimulgimorphae	Caprimulgiformes (Caprimulgidae)	Caprimulgidae	Caprimulgus europaeus	Eurasian nightjar
GCF_003957555.1	38	GCF_003957555.1	Birds	Caprimulgimorphae	Trochiliformes	Trochilidae	Calypte anna	Anna's hummingbird
GCF_013368605.1	38	GCF_013368605.1	Birds	Caprimulgimorphae	Caprimulgiformes (Nyctibiidae)	Nyctibiidae	Nyctibius grandis	great potoo
GCF_020740795.1	38	GCF_020740795.1	Birds	Caprimulgimorphae	Apodiformes (Apodidae)	Apodidae	Apus apus	common swift
GCF_036169615.1	38	GCF_036169615.1	Birds	Caprimulgimorphae	Trochiliformes	Trochilidae	Heliangelus exortis	tourmaline sunangel
GCA_031878705.1	39	GCA_031878705.1	Mammals	Laurasiatheria	Perissodactyla (Tapiridae)	Tapiridae	Tapirus indicus	Malayan tapir
GCA_036426135.1	39	GCA_036426135.1	Mammals	Laurasiatheria	Perissodactyla (Equidae)	Equidae	Equus caballus	Arabian horse
GCF_020826845.1	39	GCF_020826845.1	Mammals	Laurasiatheria	Perissodactyla (Rhinoceratidae)	Rhinoceratidae	Diceros bicornis minor	Southern black rhinoceros
GCA_022682495.2	40	GCA_022682495.2	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Phyllostomidae	Desmodus rotundus	common vampire bat
GCA_026230055.1	40	GCA_026230055.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Corynorhinus townsendii	Townsend's big-eared bat
GCA_027563665.1	40	GCA_027563665.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Antrozous pallidus	pallid bat
GCA_030848825.1	40	GCA_030848825.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Molossidae	Tadarida brasiliensis	Brazilian free-tailed bat
GCA_037038545.1	40	GCA_037038545.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Rhynchonycteris naso	proboscis bat
GCA_037157525.1	40	GCA_037157525.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Molossidae	Molossus alvarezi 	Alvarez's mastiff bat
GCA_038363095.2	40	GCA_038363095.2	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Phyllostomidae	Artibeus lituratus	great fruit-eating bat
GCA_038363145.1	40	GCA_038363145.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Phyllostomidae	Artibeus intermedius	intermediate fruit-eating bat
GCA_039655065.1	40	GCA_039655065.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Phyllostomidae	Glossophaga mutica	Merriam's long-tongued bat
GCA_039880945.1	40	GCA_039880945.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Molossidae	Molossus nigricans	Ebon mastiff bat
GCA_043748645.1	40	GCA_043748645.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Molossidae	Mops condylurus	Angolan free-tailed bat
GCA_903992545.1	40	GCA_903992545.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Pipistrellus pipistrellus	common pipistrelle
GCA_949987585.1	40	GCA_949987585.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Pipistrellus pygmaeus	soprano pipistrelle
GCA_951640355.1	40	GCA_951640355.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Cnephaeus nilssonii 	northern bat
GCA_963455305.1	40	GCA_963455305.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Plecotus auritus	brown big-eared bat
GCA_963924515.1	40	GCA_963924515.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Vespertilio murinus	particolored bat
GCA_964094495.2	40	GCA_964094495.2	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Myotis mystacinus	whiskered bat
GCA_964146895.2	40	GCA_964146895.2	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Miniopteridae	Miniopterus schreibersii	Schreibers' long-fingered bat
GCA_964212035.2	40	GCA_964212035.2	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Myotis nattereri	Natterer's bat
GCA_964264875.2	40	GCA_964264875.2	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Nyctalus leisleri	lesser noctule
GCA_964339955.1	40	GCA_964339955.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Pipistrellus hanaki	Hanaki's dwarf bat
GCA_964656225.1	40	GCA_964656225.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Pipistrellus nathusii	Nathusius's pipistrelle
GCA_965115925.1	40	GCA_965115925.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Myotis emarginatus	Geoffroy's bat
GCF_004126475.2	40	GCF_004126475.2	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Phyllostomidae	Phyllostomus discolor	pale spear-nosed bat
GCF_014108235.1	40	GCF_014108235.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Myotis myotis	greater mouse-eared bat
GCF_014108245.1	40	GCF_014108245.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Pipistrellus kuhlii	Kuhl's pipistrelle
GCF_014108415.1	40	GCF_014108415.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Molossidae	Molossus molossus	Pallas's mastiff bat
GCF_027574615.1	40	GCF_027574615.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Eptesicus fuscus	big brown bat
GCF_036850765.1	40	GCF_036850765.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Emballonuridae	Saccopteryx bilineata	greater sac-winged bat
GCF_036850995.1	40	GCF_036850995.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Emballonuridae	Saccopteryx leptura	lesser sac-winged bat
GCF_963259705.1	40	GCF_963259705.1	Mammals	Laurasiatheria	Chiroptera (Yangochiroptera)	Vespertilionidae	Myotis daubentonii	Daubenton's bat
GCA_031876335.1	41	GCA_031876335.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Hipposideridae	Hipposideros larvatus	intermediate roundleaf bat
GCA_043727835.1	41	GCA_043727835.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Hipposideridae	Aselliscus stoliczkanus	Stoliczka's trident bat
GCA_043728065.1	41	GCA_043728065.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Rhinolophidae	Rhinolophus affinis	intermediate horseshoe bat
GCA_043728145.1	41	GCA_043728145.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Rhinolophidae	Rhinolophus trifoliatus	trefoil horseshoe bat
GCA_043748575.1	41	GCA_043748575.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Rhinolophidae	Rhinolophus perniger lanosus	Northern woolly horseshoe bat
GCA_043880285.1	41	GCA_043880285.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Hipposideridae	Doryrhina cyclops	Cyclops roundleaf bat
GCA_043880425.1	41	GCA_043880425.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Rhinolophidae	Rhinolophus yonghoiseni	Yong hoi sen's woolly horseshoe bat
GCA_043880545.1	41	GCA_043880545.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Rhinopomatidae	Rhinopoma microphyllum	Greater mouse-tailed bat
GCA_043880595.1	41	GCA_043880595.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Megadermatidae	Megaderma spasma	Lesser false vampire bat
GCA_964194185.1	41	GCA_964194185.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Rhinolophidae	Rhinolophus hipposideros	lesser horseshoe bat
GCF_004115265.2	41	GCF_004115265.2	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Rhinolophidae	Rhinolophus ferrumequinum	greater horseshoe bat
GCF_014176215.1	41	GCF_014176215.1	Mammals	Laurasiatheria	Chiroptera (Yinpterochiroptera)	Pteropodidae	Rousettus aegyptiacus	Egyptian fruit bat
GCA_031893055.1	42	GCA_031893055.1	Amphibians	Anura	Neobatrachia > Hyloidea (Leptodactylidae & Centrolenidae)	Leptodactylidae	Leptodactylus fuscus	rufous frog
GCA_048569485.1	42	GCA_048569485.1	Amphibians	Anura	Neobatrachia > Hyloidea (Dendrobatidae & Aromobatidae)	Dendrobatidae	Anomaloglossus baeobatrachus	Edward's Rocket Frog
GCF_027789765.1	42	GCF_027789765.1	Amphibians	Anura	Neobatrachia > Hyloidea (Hylidae & Hemiphractidae)	Hylidae	Dendropsophus ebraccatus	hourglass treefrog
GCF_029499605.1	42	GCF_029499605.1	Amphibians	Anura	Neobatrachia > Hyloidea (Hylidae & Hemiphractidae)	Hylidae	Hyla sarda	Sardinian treefrog
GCF_032444005.1	42	GCF_032444005.1	Amphibians	Anura	Neobatrachia > Hyloidea (Dendrobatidae & Aromobatidae)	Dendrobatidae	Ranitomeya imitator	mimic poison frog
GCF_035609145.1	42	GCF_035609145.1	Amphibians	Anura	Neobatrachia > Hyloidea (Eleutherodactylidae)	Eleutherodactylidae	Eleutherodactylus coqui	coqui
GCF_040894005.1	42	GCF_040894005.1	Amphibians	Anura	Neobatrachia > Hyloidea (Leptodactylidae & Centrolenidae)	Leptodactylidae	Engystomops pustulosus	tungara frog
GCF_905171765.1	42	GCF_905171765.1	Amphibians	Anura	Neobatrachia > Hyloidea (Bufonidae)	Bufonidae	Bufo bufo	European toad
GCA_038048845.1	43	GCA_038048845.1	Amphibians	Anura	Neobatrachia > (Myobatrachidae & Calyptocephalellidae)	Limnodynastidae	Mixophyes fleayi	Fleay's barred frog
GCF_028390025.1	43	GCF_028390025.1	Amphibians	Anura	Neobatrachia > (Myobatrachidae & Calyptocephalellidae)	Myobatrachidae	Pseudophryne corroboree	Southern corroboree frog
GCA_046255685.1	44	GCA_046255685.1	Fishes	Actinopterygii (Ray-finned Fishes)	Percopsiformes	Amblyopsidae	Amblyopsis spelaea	Northern cavefish
GCA_049190665.1	44	GCA_049190665.1	Fishes	Actinopterygii (Ray-finned Fishes)	Gadiformes	Melanonidae	Melanonus zugmayeri	arrowtail
GCA_949987615.1	44	GCA_949987615.1	Fishes	Actinopterygii (Ray-finned Fishes)	Gadiformes	Gadidae	Pollachius pollachius	European pollock
GCA_960531495.1	44	GCA_960531495.1	Fishes	Actinopterygii (Ray-finned Fishes)	Zeiformes	Zeidae	Zeus faber	John dory
GCA_964030765.1	44	GCA_964030765.1	Fishes	Actinopterygii (Ray-finned Fishes)	Gadiformes	Gadidae	Micromesistius poutassou	blue whiting
GCF_902167405.1	44	GCF_902167405.1	Fishes	Actinopterygii (Ray-finned Fishes)	Gadiformes	Gadidae	Gadus morhua	Atlantic cod
GCA_009764595.1	45	GCA_009764595.1	Birds	Core landbirds	Passeriformes (Oscines)	Parulidae	Geothlypis trichas	common yellowthroat
GCA_009819825.1	45	GCA_009819825.1	Birds	Core landbirds	Cariamiformes	Cariamidae	Cariama cristata	red-legged seriema
GCA_014706295.1	45	GCA_014706295.1	Birds	Core landbirds	Passeriformes (Oscines)	Paradisaeidae	Lycocorax pyrrhopterus	paradise crow
GCA_014839755.1	45	GCA_014839755.1	Birds	Core landbirds	Passeriformes (Oscines)	Sylviidae	Sylvia borin	garden warbler
GCA_016904835.1	45	GCA_016904835.1	Birds	Core landbirds	Passeriformes (Acanthisitti)	Acanthisittidae	Acanthisitta chloris	rifleman
GCA_027559615.1	45	GCA_027559615.1	Birds	Core landbirds	Passeriformes (Oscines)	Sturnidae	Acridotheres tristis	common myna
GCA_028858755.1	45	GCA_028858755.1	Birds	Core landbirds	Psittaciformes 	Psittacidae	Ara ararauna	blue-and-gold macaw
GCA_031885435.1	45	GCA_031885435.1	Birds	Core landbirds	Passeriformes (Oscines)	Passerellidae	Passerculus sandwichensis	Savannah sparrow
GCA_036010785.1	45	GCA_036010785.1	Birds	Core landbirds	Passeriformes (Oscines)	Passerellidae	Ammospiza maritima	seaside sparrow
GCA_039720435.1	45	GCA_039720435.1	Birds	Core landbirds	Psittaciformes 	Psittacidae	Amazona ochrocephala 	yellow-crowned amazon
GCA_045345405.1	45	GCA_045345405.1	Birds	Core landbirds	Psittaciformes 	Psittacidae	Guaruba guaruba	golden parakeet
GCA_045364795.1	45	GCA_045364795.1	Birds	Core landbirds	Passeriformes (Suboscines)	Thamnophilidae	Willisornis vidua	Xingu scale-backed antbird
GCA_046129655.1	45	GCA_046129655.1	Birds	Core landbirds	Passeriformes (Oscines)	Corvidae	Cyanocitta cristata	blue jay
GCA_046129695.1	45	GCA_046129695.1	Birds	Core landbirds	Passeriformes (Oscines)	Estrildidae	Lonchura striata domestica	Bengalese finch
GCA_047830755.1	45	GCA_047830755.1	Birds	Core landbirds	Passeriformes (Oscines)	Passerellidae	Zonotrichia albicollis	white-throated sparrow
GCA_048771995.1	45	GCA_048771995.1	Birds	Core landbirds	Passeriformes (Oscines)	Estrildidae	Taeniopygia guttata	zebra finch
GCA_903797595.2	45	GCA_903797595.2	Birds	Core landbirds	Passeriformes (Oscines)	Turdidae	Erithacus rubecula	European robin
GCA_963210335.1	45	GCA_963210335.1	Birds	Core landbirds	Falconiformes	Falconidae	Falco punctatus	Mauritius kestrel
GCA_963264785.1	45	GCA_963264785.1	Birds	Core landbirds	Psittaciformes 	Psittacidae	Psittacula echo	Mauritius parakeet
GCA_963513975.1	45	GCA_963513975.1	Birds	Core landbirds	Passeriformes (Oscines)	Fringillidae	Fringilla coelebs	common chaffinch
GCA_965178545.1	45	GCA_965178545.1	Birds	Core landbirds	Passeriformes (Oscines)	Corvidae	Coloeus monedula	Western jackdaw
GCA_965231275.1	45	GCA_965231275.1	Birds	Core landbirds	Passeriformes (Oscines)	Zosteropidae	Zosterops lateralis	silver-eye
GCF_004027225.2	45	GCF_004027225.2	Birds	Core landbirds	Psittaciformes 	Strigopidae	Strigops habroptilus	kakapo
GCF_009650955.1	45	GCF_009650955.1	Birds	Core landbirds	Passeriformes (Oscines)	Corvidae	Corvus moneduloides	New Caledonian crow
GCF_009819655.1	45	GCF_009819655.1	Birds	Core landbirds	Passeriformes (Oscines)	Sylviidae	Sylvia atricapilla	European blackcap
GCF_009819885.2	45	GCF_009819885.2	Birds	Core landbirds	Passeriformes (Oscines)	Turdidae	Catharus ustulatus	Swainson's thrush
GCF_009829145.1	45	GCF_009829145.1	Birds	Core landbirds	Passeriformes (Suboscines)	Pipridae	Chiroxiphia lanceolata	lanced-tailed manakin
GCF_012275295.1	45	GCF_012275295.1	Birds	Core landbirds	Psittaciformes 	Psittaculidae	Melopsittacus undulatus	budgerigar
GCF_015220075.1	45	GCF_015220075.1	Birds	Core landbirds	Falconiformes	Falconidae	Falco rusticolus	gyrfalcon
GCF_015227805.1	45	GCF_015227805.1	Birds	Core landbirds	Passeriformes (Oscines)	Hirundinidae	Hirundo rustica	barn swallow
GCF_017639655.2	45	GCF_017639655.2	Birds	Core landbirds	Falconiformes	Falconidae	Falco naumanni	lesser kestrel
GCF_020740725.1	45	GCF_020740725.1	Birds	Core landbirds	Passeriformes (Oscines)	Corvidae	Corvus hawaiiensis	Hawaiian crow
GCF_020745825.1	45	GCF_020745825.1	Birds	Core landbirds	Passeriformes (Oscines)	Icteridae	Agelaius phoeniceus	red-winged blackbird
GCF_023634085.1	45	GCF_023634085.1	Birds	Core landbirds	Falconiformes	Falconidae	Falco cherrug	saker falcon
GCF_023634155.1	45	GCF_023634155.1	Birds	Core landbirds	Falconiformes	Falconidae	Falco peregrinus	peregrine falcon
GCF_023638135.1	45	GCF_023638135.1	Birds	Core landbirds	Falconiformes	Falconidae	Falco biarmicus	Lanner falcon
GCF_026979565.1	45	GCF_026979565.1	Birds	Core landbirds	Passeriformes (Oscines)	Viduidae	Vidua chalybeata	village indigobird
GCF_027477595.1	45	GCF_027477595.1	Birds	Core landbirds	Passeriformes (Oscines)	Fringillidae	Haemorhous mexicanus	house finch
GCF_027579445.1	45	GCF_027579445.1	Birds	Core landbirds	Passeriformes (Oscines)	Passerellidae	Ammospiza nelsoni	Nelson's sparrow
GCF_027887145.1	45	GCF_027887145.1	Birds	Core landbirds	Passeriformes (Oscines)	Passerellidae	Ammodramus caudacutus	saltmarsh sparrow
GCF_028018845.1	45	GCF_028018845.1	Birds	Core landbirds	Passeriformes (Oscines)	Passerellidae	Melospiza georgiana	swamp sparrow
GCF_028858725.1	45	GCF_028858725.1	Birds	Core landbirds	Coliiformes	Coliidae	Colius striatus	speckled mousebird
GCF_029582105.1	45	GCF_029582105.1	Birds	Core landbirds	Passeriformes (Oscines)	Muscicapidae	Oenanthe melanoleuca	eastern black-eared wheatear
GCF_030490865.1	45	GCF_030490865.1	Birds	Core landbirds	Passeriformes (Oscines)	Turdidae	Poecile atricapillus	black-capped chickadee
GCF_035770615.1	45	GCF_035770615.1	Birds	Core landbirds	Passeriformes (Oscines)	Passerellidae	Melospiza melodia	song sparrow
GCF_036250125.1	45	GCF_036250125.1	Birds	Core landbirds	Passeriformes (Suboscines)	Pipridae	Dixiphia pipra	white-crowned manakin
GCF_036417665.1	45	GCF_036417665.1	Birds	Core landbirds	Passeriformes (Oscines)	Passeridae	Passer domesticus	house sparrow
